label,message_type,payload_size,response_time_ms,energy_value,timestamp,time_delta_seconds,message_type_encoded,anomaly_score,prediction,pred_label
Normal,Heartbeat,50.482327725874754,93,0.0,2026-01-25 08:20:20.281618,21.0,2,0.17487074934419639,1,Normal
Normal,MeterValues,241.03728032420318,71,12.95225687047337,2026-01-25 08:22:32.281618,132.0,3,0.1728661530639189,1,Normal
Normal,Heartbeat,48.82873252200052,70,0.0,2026-01-25 08:24:01.281618,89.0,2,0.1944990102746823,1,Normal
Normal,MeterValues,226.14303925433316,81,41.11292903896376,2026-01-25 08:25:05.281618,64.0,3,0.15737997273520926,1,Normal
Normal,Heartbeat,51.366933350899316,133,0.0,2026-01-25 08:27:05.281618,120.0,2,0.19800480771565981,1,Normal
Saldırı,MeterValues,152.0,142,992.699901943496,2026-01-25 08:27:24.281618,19.0,3,-0.044142318004354975,-1,Saldırı
Normal,StartTransaction,276.9082434344382,178,0.0,2026-01-25 08:30:04.281618,160.0,4,0.1361980029265467,1,Normal
Normal,Heartbeat,50.72747845284154,153,0.0,2026-01-25 08:32:34.281618,150.0,2,0.18800772239170382,1,Normal
Normal,Heartbeat,48.19886239270608,177,0.0,2026-01-25 08:34:58.281618,144.0,2,0.17034148220308648,1,Normal
Normal,Heartbeat,50.81218704538282,162,0.0,2026-01-25 08:37:34.281618,156.0,2,0.18459371563278731,1,Normal
Normal,StartTransaction,282.79808954611525,104,0.0,2026-01-25 08:37:55.281618,21.0,4,0.12308321507904862,1,Normal
Normal,Heartbeat,51.16095630730961,185,0.0,2026-01-25 08:39:49.281618,114.0,2,0.1684091773069431,1,Normal
Normal,Heartbeat,49.87633145169325,83,0.0,2026-01-25 08:42:44.281618,175.0,2,0.19843183575079038,1,Normal
Normal,Authorize,319.4871092884931,62,0.0,2026-01-25 08:47:43.281618,299.0,0,0.011800167034753284,1,Normal
Normal,Heartbeat,50.21631270773305,184,0.0,2026-01-25 08:49:08.281618,85.0,2,0.16605107076425596,1,Normal
Normal,MeterValues,245.22712846996058,161,26.108640883524824,2026-01-25 08:50:29.281618,81.0,3,0.1593320853711544,1,Normal
Normal,MeterValues,242.2085557858986,72,1.4342494027775987,2026-01-25 08:53:49.281618,200.0,3,0.16620997453609448,1,Normal
Normal,Heartbeat,51.72476952182385,38,0.0,2026-01-25 08:55:43.281618,114.0,2,0.18399806383472578,1,Normal
Normal,MeterValues,228.21594691611915,130,23.100219166579578,2026-01-25 08:57:56.281618,133.0,3,0.17778737042032988,1,Normal
Normal,Heartbeat,50.45400582744309,23,0.0,2026-01-25 09:02:55.281618,299.0,2,0.12269804356282465,1,Normal
Normal,Authorize,208.23934603991728,127,0.0,2026-01-25 09:05:43.281618,168.0,0,0.07551420017016897,1,Normal
Normal,Heartbeat,50.273288457675264,89,0.0,2026-01-25 09:07:27.281618,104.0,2,0.19828871019934075,1,Normal
Normal,MeterValues,245.87824265960134,124,28.524707163636638,2026-01-25 09:09:25.281618,118.0,3,0.1670957121759724,1,Normal
Normal,StartTransaction,338.35503937126657,74,0.0,2026-01-25 09:10:07.281618,42.0,4,0.12449064792768721,1,Normal
Normal,MeterValues,180.24076619529552,164,58.965367726721844,2026-01-25 09:10:22.281618,15.0,3,0.10444069412854307,1,Normal
Normal,StartTransaction,215.69182235181094,99,0.0,2026-01-25 09:11:33.281618,71.0,4,0.14774040108237474,1,Normal
Normal,Heartbeat,51.56612196944828,52,0.0,2026-01-25 09:11:43.281618,10.0,2,0.1468636246966925,1,Normal
Normal,StopTransaction,270.3981360275279,50,0.0,2026-01-25 09:16:26.281618,283.0,5,0.08842041082126906,1,Normal
Normal,Heartbeat,48.078857197270075,141,0.0,2026-01-25 09:19:20.281618,174.0,2,0.18580888478744395,1,Normal
Normal,MeterValues,154.56718135023786,142,28.238132630075096,2026-01-25 09:22:18.281618,178.0,3,0.15657556643990422,1,Normal
Normal,StartTransaction,217.31650156925414,182,0.0,2026-01-25 09:24:15.281618,117.0,4,0.13299992459222904,1,Normal
Normal,StopTransaction,362.1788511807546,173,0.0,2026-01-25 09:28:10.281618,235.0,5,0.07164987791548239,1,Normal
Normal,Heartbeat,50.87575160789947,73,0.0,2026-01-25 09:28:28.281618,18.0,2,0.1641479117223662,1,Normal
Normal,Heartbeat,50.64002025460575,75,0.0,2026-01-25 09:29:15.281618,47.0,2,0.19075958304776264,1,Normal
Normal,Heartbeat,48.51945568361412,200,0.0,2026-01-25 09:32:37.281618,202.0,2,0.1385081776882529,1,Normal
Normal,Heartbeat,49.696002529247714,62,0.0,2026-01-25 09:36:50.281618,253.0,2,0.18968613292103892,1,Normal
Normal,BootNotification,336.99114037552044,124,0.0,2026-01-25 09:38:32.281618,102.0,1,0.12466665176205188,1,Normal
Normal,StopTransaction,320.61879913334144,138,0.0,2026-01-25 09:41:51.281618,199.0,5,0.1168742805961761,1,Normal
Normal,Heartbeat,51.30664659147454,42,0.0,2026-01-25 09:45:19.281618,208.0,2,0.18274084316458378,1,Normal
Normal,BootNotification,307.06922198334445,133,0.0,2026-01-25 09:49:04.281618,225.0,1,0.11679128643576636,1,Normal
Normal,MeterValues,197.45946281737653,115,19.596160107614107,2026-01-25 09:50:34.281618,90.0,3,0.17820622838818617,1,Normal
Normal,MeterValues,205.2013904764253,161,50.9726446465613,2026-01-25 09:54:01.281618,207.0,3,0.13241415566292453,1,Normal
Normal,StopTransaction,226.84107109367523,51,0.0,2026-01-25 09:56:54.281618,173.0,5,0.12011278990211827,1,Normal
Normal,Authorize,226.45842186970464,142,0.0,2026-01-25 10:00:43.281618,229.0,0,0.07353578209530853,1,Normal
Saldırı,MeterValues,209.0,63,1116.1797536539912,2026-01-25 10:01:08.281618,25.0,3,-0.036365148983764306,-1,Saldırı
Normal,MeterValues,176.16398377987144,97,11.213611090906214,2026-01-25 10:04:10.281618,182.0,3,0.17193701387716676,1,Normal
Normal,Heartbeat,51.75131682516333,136,0.0,2026-01-25 10:04:26.281618,16.0,2,0.14568883663000193,1,Normal
Normal,Heartbeat,50.685987774012254,172,0.0,2026-01-25 10:08:03.281618,217.0,2,0.17471867676092584,1,Normal
Normal,Heartbeat,49.117232780249395,31,0.0,2026-01-25 10:09:24.281618,81.0,2,0.18134799547357305,1,Normal
Normal,StartTransaction,282.280029190806,54,0.0,2026-01-25 10:12:43.281618,199.0,4,0.14191249347913532,1,Normal
Normal,MeterValues,174.893883274128,153,57.26642644780398,2026-01-25 10:16:25.281618,222.0,3,0.11246837640236418,1,Normal
Normal,MeterValues,193.30778193821956,64,2.8239897867733044,2026-01-25 10:20:16.281618,231.0,3,0.16442496225826386,1,Normal
Normal,Heartbeat,49.81185279724672,157,0.0,2026-01-25 10:20:43.281618,27.0,2,0.17972287465088466,1,Normal
Normal,Heartbeat,49.91742569633588,81,0.0,2026-01-25 10:24:26.281618,223.0,2,0.1954979458897927,1,Normal
Saldırı,MeterValues,202.0,68,1079.3068801035838,2026-01-25 10:25:13.281618,47.0,3,-0.02440509265259938,-1,Saldırı
Normal,BootNotification,393.4836944138676,177,0.0,2026-01-25 10:28:26.281618,193.0,1,0.05818258255177078,1,Normal
Normal,Authorize,274.34364885720476,198,0.0,2026-01-25 10:31:50.281618,204.0,0,0.029985146919470185,1,Normal
Normal,StopTransaction,382.60280073413765,166,0.0,2026-01-25 10:36:44.281618,294.0,5,0.038898089013159276,1,Normal
Normal,Heartbeat,49.45085921160458,34,0.0,2026-01-25 10:37:15.281618,31.0,2,0.16382403340116153,1,Normal
Normal,MeterValues,208.60363770646862,63,46.95099031712213,2026-01-25 10:38:09.281618,54.0,3,0.15521803056353,1,Normal
Normal,MeterValues,181.52129078321315,72,42.9311465663158,2026-01-25 10:40:47.281618,158.0,3,0.15387300232133322,1,Normal
Normal,Heartbeat,49.10476737320227,64,0.0,2026-01-25 10:41:18.281618,31.0,2,0.1772614534710662,1,Normal
Normal,MeterValues,204.9427989675947,172,53.48028206224228,2026-01-25 10:43:00.281618,102.0,3,0.13795920240161175,1,Normal
Normal,MeterValues,215.35903521948146,91,17.802860994441506,2026-01-25 10:47:06.281618,246.0,3,0.15334683849062558,1,Normal
Saldırı,MeterValues,165.0,103,995.1516653471741,2026-01-25 10:47:46.281618,40.0,3,-0.016197726791400857,-1,Saldırı
Normal,StartTransaction,321.32841281505273,176,0.0,2026-01-25 10:50:14.281618,148.0,4,0.13446417339710615,1,Normal
Normal,BootNotification,319.81629671875635,156,0.0,2026-01-25 10:53:04.281618,170.0,1,0.11794881018287579,1,Normal
Saldırı,BootNotification,1744.338133500961,2502,0.0,2026-01-25 10:53:04.287618,0.006,1,-0.08385089923586175,-1,Saldırı
Normal,MeterValues,199.4347238761381,134,33.058310136444085,2026-01-25 10:56:47.287618,223.0,3,0.15237880155948713,1,Normal
Normal,Heartbeat,50.1543911420121,33,0.0,2026-01-25 11:01:16.287618,269.0,2,0.16387643599426577,1,Normal
Normal,MeterValues,185.96232993702645,37,1.1014485747811653,2026-01-25 11:04:36.287618,200.0,3,0.16492881944654225,1,Normal
Normal,MeterValues,249.99774363456882,44,28.850761972914466,2026-01-25 11:05:10.287618,34.0,3,0.12741145483698701,1,Normal
Normal,MeterValues,227.00791776940372,117,47.97762322023219,2026-01-25 11:06:58.287618,108.0,3,0.1605658027663024,1,Normal
Normal,Heartbeat,51.94401155994246,50,0.0,2026-01-25 11:09:55.287618,177.0,2,0.17312465447819603,1,Normal
Normal,Heartbeat,50.7128768158834,95,0.0,2026-01-25 11:14:42.287618,287.0,2,0.17052438662633795,1,Normal
Normal,Heartbeat,50.20955471639144,72,0.0,2026-01-25 11:14:57.287618,15.0,2,0.15977144294550777,1,Normal
Normal,MeterValues,236.8037524246466,90,3.319558904353539,2026-01-25 11:16:58.287618,121.0,3,0.18738213162660222,1,Normal
Normal,StopTransaction,206.01390219100452,184,0.0,2026-01-25 11:19:47.287618,169.0,5,0.1030768689568809,1,Normal
Saldırı,BootNotification,2024.6662244782706,2542,0.0,2026-01-25 11:19:47.289618,0.002,1,-0.08428404228653452,-1,Saldırı
Saldırı,BootNotification,2468.692519330192,2382,0.0,2026-01-25 11:19:47.296618,0.007,1,-0.10289354685976793,-1,Saldırı
Saldırı,MeterValues,220.0,130,898.9837204677358,2026-01-25 11:20:34.296618,47.0,3,-0.0015580684457925376,-1,Saldırı
Normal,Heartbeat,49.649349317425084,175,0.0,2026-01-25 11:23:38.296618,184.0,2,0.1830383611794863,1,Normal
Normal,Heartbeat,50.440099777280345,149,0.0,2026-01-25 11:24:34.296618,56.0,2,0.18612129801645594,1,Normal
Saldırı,BootNotification,2376.913195741223,4900,0.0,2026-01-25 11:24:34.303618,0.007,1,-0.12749881070489433,-1,Saldırı
Normal,Heartbeat,49.08834698293373,66,0.0,2026-01-25 11:29:26.303618,292.0,2,0.15892020092241982,1,Normal
Normal,StopTransaction,341.42682439013714,55,0.0,2026-01-25 11:30:49.303618,83.0,5,0.11699953249222622,1,Normal
Normal,MeterValues,210.4240603542362,92,4.342783392030394,2026-01-25 11:32:58.303618,129.0,3,0.18907713926973035,1,Normal
Normal,BootNotification,234.240559746346,111,0.0,2026-01-25 11:36:31.303618,213.0,1,0.12926831481417816,1,Normal
Normal,MeterValues,159.52023302244365,21,46.20281873646391,2026-01-25 11:38:09.303618,98.0,3,0.10682216972509989,1,Normal
Normal,Heartbeat,50.989988823271304,170,0.0,2026-01-25 11:39:42.303618,93.0,2,0.1873572589662919,1,Normal
Saldırı,MeterValues,197.0,102,1174.0576727896398,2026-01-25 11:40:18.303618,36.0,3,-0.04037345288030514,-1,Saldırı
Normal,BootNotification,326.58593791149605,168,0.0,2026-01-25 11:44:31.303618,253.0,1,0.094589394720627,1,Normal
Normal,Heartbeat,48.8500674676921,185,0.0,2026-01-25 11:48:05.303618,214.0,2,0.15106461974732083,1,Normal
Normal,StartTransaction,395.36980048963136,41,0.0,2026-01-25 11:48:22.303618,17.0,4,0.07504576607867264,1,Normal
Normal,MeterValues,192.02826314444513,128,19.591817598613826,2026-01-25 11:49:13.303618,51.0,3,0.17652672786155732,1,Normal
Normal,MeterValues,190.1561814638021,48,27.429486542127744,2026-01-25 11:49:58.303618,45.0,3,0.15696989057030686,1,Normal
Saldırı,BootNotification,1657.5299264739556,3829,0.0,2026-01-25 11:49:58.312618,0.009,1,-0.10158351293112944,-1,Saldırı
Normal,MeterValues,209.21881885792453,30,19.867735128406192,2026-01-25 11:52:12.312618,134.0,3,0.16316999910118363,1,Normal
Normal,Heartbeat,48.09337110786055,55,0.0,2026-01-25 11:52:24.312618,12.0,2,0.14326108624650463,1,Normal
Normal,Heartbeat,50.37344199846443,152,0.0,2026-01-25 11:52:53.312618,29.0,2,0.1794362448643645,1,Normal
Normal,MeterValues,171.1058756313251,87,42.09095025377992,2026-01-25 11:53:27.312618,34.0,3,0.14706622963978416,1,Normal
Normal,StopTransaction,391.38778906505013,49,0.0,2026-01-25 11:54:26.312618,59.0,5,0.07040423953674113,1,Normal
Normal,Heartbeat,51.61827828744938,29,0.0,2026-01-25 11:58:55.312618,269.0,2,0.1485568924386863,1,Normal
Normal,Heartbeat,50.171527949611125,20,0.0,2026-01-25 12:02:29.312618,214.0,2,0.15787962756834817,1,Normal
Normal,Heartbeat,51.92934052630524,198,0.0,2026-01-25 12:03:35.312618,66.0,2,0.12936787873806016,1,Normal
Normal,MeterValues,189.90414450036724,157,34.75626222456666,2026-01-25 12:04:09.312618,34.0,3,0.1571294169782711,1,Normal
Normal,MeterValues,177.4140423783962,77,13.646080570805697,2026-01-25 12:05:47.312618,98.0,3,0.17595832584926718,1,Normal
Normal,Heartbeat,50.99415471272559,150,0.0,2026-01-25 12:10:10.312618,263.0,2,0.17937069591641042,1,Normal
Normal,MeterValues,195.67669188798442,32,40.08403557238658,2026-01-25 12:12:55.312618,165.0,3,0.1468362427316846,1,Normal
Normal,Authorize,296.6923928697437,106,0.0,2026-01-25 12:15:09.312618,134.0,0,0.07207960938957125,1,Normal
Normal,Heartbeat,48.60576063725256,195,0.0,2026-01-25 12:16:37.312618,88.0,2,0.15264440973125976,1,Normal
Normal,StopTransaction,216.80359430035895,55,0.0,2026-01-25 12:20:28.312618,231.0,5,0.10231039571220174,1,Normal
Normal,MeterValues,149.40894250545554,74,43.498669696639396,2026-01-25 12:23:53.312618,205.0,3,0.12698940223724503,1,Normal
Normal,StartTransaction,204.42933107208992,75,0.0,2026-01-25 12:28:00.312618,247.0,4,0.13952488997090234,1,Normal
Normal,Heartbeat,51.4700731062345,193,0.0,2026-01-25 12:31:15.312618,195.0,2,0.14853897590333137,1,Normal
Normal,MeterValues,180.22246899985691,140,10.476276510616243,2026-01-25 12:33:16.312618,121.0,3,0.18014990342469667,1,Normal
Normal,MeterValues,153.15495499908056,67,44.17458865652269,2026-01-25 12:34:14.312618,58.0,3,0.13140142457891563,1,Normal
Normal,Heartbeat,48.605267126488464,28,0.0,2026-01-25 12:38:39.312618,265.0,2,0.15386244011458972,1,Normal
Normal,MeterValues,240.66614044164868,198,32.98777670331287,2026-01-25 12:39:29.312618,50.0,3,0.10618485074001516,1,Normal
Normal,MeterValues,243.83075183078185,116,38.2812561432979,2026-01-25 12:44:21.312618,292.0,3,0.10793809441229663,1,Normal
Normal,Heartbeat,48.31633536483162,141,0.0,2026-01-25 12:44:46.312618,25.0,2,0.17371113365187635,1,Normal
Normal,MeterValues,191.20224391890926,194,50.55969190285696,2026-01-25 12:46:44.312618,118.0,3,0.11879010388381395,1,Normal
Saldırı,MeterValues,178.0,91,1038.431435130411,2026-01-25 12:47:02.312618,18.0,3,-0.027944210007156522,-1,Saldırı
Normal,Heartbeat,51.50810323249515,123,0.0,2026-01-25 12:48:05.312618,63.0,2,0.1860129128423884,1,Normal
Normal,MeterValues,182.3034670056787,151,25.465023918786716,2026-01-25 12:50:12.312618,127.0,3,0.17385531080780042,1,Normal
Saldırı,MeterValues,176.0,145,961.1764533674993,2026-01-25 12:51:08.312618,56.0,3,-0.02782581471984702,-1,Saldırı
Normal,StopTransaction,256.80621814987467,161,0.0,2026-01-25 12:55:24.312618,256.0,5,0.10283397122351218,1,Normal
Normal,Heartbeat,48.49179660801632,62,0.0,2026-01-25 12:58:10.312618,166.0,2,0.19433576679896403,1,Normal
Normal,MeterValues,172.8584895676659,190,51.54990423721296,2026-01-25 13:00:51.312618,161.0,3,0.11701498313881903,1,Normal
Normal,StopTransaction,320.3234805261597,132,0.0,2026-01-25 13:01:06.312618,15.0,5,0.08494137490070064,1,Normal
Normal,StopTransaction,364.9112844763125,30,0.0,2026-01-25 13:03:22.312618,136.0,5,0.09562261756293988,1,Normal
Normal,Heartbeat,49.93051578527145,52,0.0,2026-01-25 13:03:51.312618,29.0,2,0.1762918685910247,1,Normal
Normal,Heartbeat,50.73891391793912,173,0.0,2026-01-25 13:07:34.312618,223.0,2,0.1704111358589704,1,Normal
Normal,Heartbeat,50.696092292658555,62,0.0,2026-01-25 13:10:41.312618,187.0,2,0.19281601643423807,1,Normal
Normal,StopTransaction,348.55642757624065,50,0.0,2026-01-25 13:11:24.312618,43.0,5,0.09550408651140563,1,Normal
Normal,Heartbeat,48.95744802425428,107,0.0,2026-01-25 13:14:26.312618,182.0,2,0.19500782547102208,1,Normal
Normal,StopTransaction,286.1886737363361,66,0.0,2026-01-25 13:15:13.312618,47.0,5,0.10170846040888715,1,Normal
Normal,Heartbeat,48.5198548918784,75,0.0,2026-01-25 13:17:46.312618,153.0,2,0.1890059735058514,1,Normal
Saldırı,MeterValues,201.0,105,843.9799113204537,2026-01-25 13:18:40.312618,54.0,3,0.008946360840416334,1,Normal
Normal,Heartbeat,51.80622713533567,195,0.0,2026-01-25 13:19:42.312618,62.0,2,0.13629280277489492,1,Normal
Normal,Heartbeat,50.56417172801049,88,0.0,2026-01-25 13:20:51.312618,69.0,2,0.1928708751312052,1,Normal
Normal,StopTransaction,305.72133492328993,123,0.0,2026-01-25 13:23:39.312618,168.0,5,0.13228093086308257,1,Normal
Normal,Heartbeat,48.82968458282145,91,0.0,2026-01-25 13:24:55.312618,76.0,2,0.19204611063716492,1,Normal
Normal,MeterValues,215.69152923122272,52,11.68710409483934,2026-01-25 13:28:21.312618,206.0,3,0.16497849395145925,1,Normal
Normal,StartTransaction,389.5730989449147,40,0.0,2026-01-25 13:31:17.312618,176.0,4,0.09407283546244127,1,Normal
Normal,Heartbeat,48.30690035339943,186,0.0,2026-01-25 13:32:17.312618,60.0,2,0.1482160977480515,1,Normal
Normal,Heartbeat,48.493765850305984,120,0.0,2026-01-25 13:32:35.312618,18.0,2,0.15931647969748353,1,Normal
Normal,Heartbeat,51.47240674918099,35,0.0,2026-01-25 13:36:19.312618,224.0,2,0.1775466538634835,1,Normal
Normal,StopTransaction,257.8888221486121,76,0.0,2026-01-25 13:36:57.312618,38.0,5,0.10248375439078689,1,Normal
Normal,Heartbeat,51.70491385363199,110,0.0,2026-01-25 13:40:56.312618,239.0,2,0.18613856046522753,1,Normal
Normal,MeterValues,183.39847671757855,59,47.6024328470548,2026-01-25 13:45:23.312618,267.0,3,0.10329338770112045,1,Normal
Saldırı,MeterValues,156.0,88,995.4292990695457,2026-01-25 13:45:54.312618,31.0,3,-0.023820954072242273,-1,Saldırı
Normal,Heartbeat,51.101827228749634,39,0.0,2026-01-25 13:48:14.312618,140.0,2,0.19583804806581467,1,Normal
Normal,Heartbeat,51.919452520328335,195,0.0,2026-01-25 13:49:46.312618,92.0,2,0.14760948186405287,1,Normal
Normal,Heartbeat,48.435800708545045,145,0.0,2026-01-25 13:52:51.312618,185.0,2,0.1831547393592003,1,Normal
Normal,MeterValues,178.64044636923956,58,37.06009236328888,2026-01-25 13:56:03.312618,192.0,3,0.1568541077810396,1,Normal
Saldırı,BootNotification,2038.7217325292218,3227,0.0,2026-01-25 13:56:03.315618,0.003,1,-0.07934015363080205,-1,Saldırı
Normal,Heartbeat,51.17186940015852,141,0.0,2026-01-25 14:01:03.315618,300.0,2,0.14308314246891662,1,Normal
Normal,Heartbeat,50.98011915615635,171,0.0,2026-01-25 14:04:32.315618,209.0,2,0.17469599309906053,1,Normal
Normal,Heartbeat,49.20497598079187,33,0.0,2026-01-25 14:08:55.315618,263.0,2,0.16583726834634593,1,Normal
Normal,MeterValues,231.85451894885375,34,28.80473986593513,2026-01-25 14:09:08.315618,13.0,3,0.12093784943670671,1,Normal
Normal,Authorize,361.5365398603144,32,0.0,2026-01-25 14:12:27.315618,199.0,0,0.03057840416690627,1,Normal
Normal,MeterValues,193.87012042580156,128,18.360860995344176,2026-01-25 14:14:57.315618,150.0,3,0.18147202584040922,1,Normal
Normal,Heartbeat,50.528813141364154,66,0.0,2026-01-25 14:16:10.315618,73.0,2,0.19597614202659197,1,Normal
Normal,MeterValues,185.45763503555398,64,57.75647793511582,2026-01-25 14:17:01.315618,51.0,3,0.1317138394441863,1,Normal
Normal,Heartbeat,50.6435872002856,188,0.0,2026-01-25 14:20:03.315618,182.0,2,0.16172264495440852,1,Normal
Normal,Heartbeat,49.51067367666563,52,0.0,2026-01-25 14:23:06.315618,183.0,2,0.19200530299357954,1,Normal
Normal,MeterValues,159.9207651596231,75,59.88289917169651,2026-01-25 14:25:57.315618,171.0,3,0.10297333089584265,1,Normal
Normal,MeterValues,251.7327481923243,124,24.60375421194835,2026-01-25 14:30:03.315618,246.0,3,0.141187386051582,1,Normal
Normal,StopTransaction,257.3462929877957,62,0.0,2026-01-25 14:33:01.315618,178.0,5,0.11761730137800763,1,Normal
Normal,Heartbeat,48.60727278303092,139,0.0,2026-01-25 14:34:36.315618,95.0,2,0.19547789728567572,1,Normal
Normal,Heartbeat,49.98684690736506,65,0.0,2026-01-25 14:38:41.315618,245.0,2,0.1911153871603553,1,Normal
Normal,BootNotification,291.9201549218014,63,0.0,2026-01-25 14:43:38.315618,297.0,1,0.07124372896179987,1,Normal
Normal,Heartbeat,50.616114408522655,181,0.0,2026-01-25 14:46:20.315618,162.0,2,0.16908560719623394,1,Normal
Normal,Heartbeat,49.03047687318014,88,0.0,2026-01-25 14:48:48.315618,148.0,2,0.19876952903814338,1,Normal
Normal,MeterValues,217.0988866344561,23,31.212856407640796,2026-01-25 14:52:32.315618,224.0,3,0.12326532902451859,1,Normal
Normal,MeterValues,207.5987801385897,130,4.543316221153755,2026-01-25 14:57:24.315618,292.0,3,0.14268248163332842,1,Normal
Normal,Heartbeat,51.033160799508636,175,0.0,2026-01-25 15:01:02.315618,218.0,2,0.16963998537572195,1,Normal
Normal,MeterValues,186.94123942944822,24,52.13855098183517,2026-01-25 15:03:08.315618,126.0,3,0.12230700837585584,1,Normal
Normal,StartTransaction,362.05536239721135,43,0.0,2026-01-25 15:04:54.315618,106.0,4,0.12650539153978801,1,Normal
Normal,Heartbeat,49.43043465636028,46,0.0,2026-01-25 15:05:25.315618,31.0,2,0.17504404890600522,1,Normal
Normal,Heartbeat,50.28542553027569,128,0.0,2026-01-25 15:09:30.315618,245.0,2,0.18562965212930305,1,Normal
Normal,MeterValues,184.47589071553944,30,46.629769696141864,2026-01-25 15:11:30.315618,120.0,3,0.13354192134276405,1,Normal
Normal,MeterValues,202.19075648326066,95,7.5652851144613,2026-01-25 15:12:16.315618,46.0,3,0.1800077672656798,1,Normal
Normal,Authorize,282.4834720079031,169,0.0,2026-01-25 15:12:28.315618,12.0,0,0.026891443735360343,1,Normal
Normal,StartTransaction,320.27765257115885,97,0.0,2026-01-25 15:16:14.315618,226.0,4,0.13265367717408977,1,Normal
Normal,MeterValues,234.9658826773309,39,8.639121948715786,2026-01-25 15:19:11.315618,177.0,3,0.16518961827005685,1,Normal
Normal,MeterValues,240.07110665611089,73,30.03222519343582,2026-01-25 15:21:58.315618,167.0,3,0.15619375368013838,1,Normal
Normal,Heartbeat,50.770208971681825,135,0.0,2026-01-25 15:24:51.315618,173.0,2,0.19023132261656756,1,Normal
Normal,StopTransaction,392.03835271911765,101,0.0,2026-01-25 15:27:38.315618,167.0,5,0.0885108762123551,1,Normal
Normal,Authorize,379.6985629883415,31,0.0,2026-01-25 15:31:36.315618,238.0,0,0.005027360587598229,1,Normal
Normal,Heartbeat,49.43253134112242,79,0.0,2026-01-25 15:34:36.315618,180.0,2,0.19359189556870404,1,Normal
Normal,Heartbeat,49.051283532583156,142,0.0,2026-01-25 15:37:36.315618,180.0,2,0.19038078540680797,1,Normal
Normal,MeterValues,180.98058123042563,48,19.276587940844532,2026-01-25 15:41:22.315618,226.0,3,0.14805610273730124,1,Normal
Normal,MeterValues,159.26981554055664,50,0.0497580653338936,2026-01-25 15:43:29.315618,127.0,3,0.1752744397894756,1,Normal
Normal,Heartbeat,48.64357102638023,101,0.0,2026-01-25 15:47:37.315618,248.0,2,0.1824777912767665,1,Normal
Normal,MeterValues,239.43839629674844,71,8.77631978502955,2026-01-25 15:49:17.315618,100.0,3,0.1721381486787521,1,Normal
Normal,Heartbeat,49.05490791703956,117,0.0,2026-01-25 15:52:35.315618,198.0,2,0.18900736646038435,1,Normal
Normal,Heartbeat,49.27222703822017,122,0.0,2026-01-25 15:55:01.315618,146.0,2,0.19583332853617502,1,Normal
Normal,MeterValues,177.07142960886574,135,45.33270237365103,2026-01-25 15:58:10.315618,189.0,3,0.15701544087590996,1,Normal
Normal,MeterValues,206.419256780124,113,5.757123810698959,2026-01-25 16:00:02.315618,112.0,3,0.1931924471934363,1,Normal
Normal,Heartbeat,51.69827764413055,157,0.0,2026-01-25 16:03:15.315618,193.0,2,0.18383326349153395,1,Normal
Normal,Heartbeat,48.116571723363684,189,0.0,2026-01-25 16:07:19.315618,244.0,2,0.13666504850178973,1,Normal
Normal,MeterValues,155.06350399103485,186,41.56000761450763,2026-01-25 16:12:12.315618,293.0,3,0.06193808819214097,1,Normal
Normal,StopTransaction,272.084605737027,48,0.0,2026-01-25 16:16:02.315618,230.0,5,0.11303960932648016,1,Normal
Normal,BootNotification,332.00673354297356,39,0.0,2026-01-25 16:17:21.315618,79.0,1,0.11478591575081581,1,Normal
Normal,MeterValues,207.27673779730515,125,23.362450464622015,2026-01-25 16:21:31.315618,250.0,3,0.15408990081286522,1,Normal
Normal,Heartbeat,50.24847325366349,112,0.0,2026-01-25 16:23:18.315618,107.0,2,0.20190287504855686,1,Normal
Normal,MeterValues,225.67941708414043,192,11.499203981483797,2026-01-25 16:23:58.315618,40.0,3,0.13080153629105257,1,Normal
Normal,Heartbeat,49.43763694947383,161,0.0,2026-01-25 16:27:32.315618,214.0,2,0.18526497424413574,1,Normal
Normal,MeterValues,162.55961258414575,142,37.09428129796283,2026-01-25 16:32:03.315618,271.0,3,0.12431477850342637,1,Normal
Normal,StartTransaction,324.8859358933183,57,0.0,2026-01-25 16:34:25.315618,142.0,4,0.14592043697836626,1,Normal
Normal,MeterValues,176.04833983920895,92,33.37260053636546,2026-01-25 16:36:09.315618,104.0,3,0.17338198491119905,1,Normal
Normal,Heartbeat,48.07934145784157,66,0.0,2026-01-25 16:40:17.315618,248.0,2,0.1759314740777998,1,Normal
Normal,StopTransaction,336.2918593723731,122,0.0,2026-01-25 16:41:50.315618,93.0,5,0.12465279410298336,1,Normal
Normal,StartTransaction,289.37575533587324,55,0.0,2026-01-25 16:43:02.315618,72.0,4,0.1442773935702591,1,Normal
Normal,MeterValues,160.65125472041763,94,25.348259808846457,2026-01-25 16:45:59.315618,177.0,3,0.15748979464399182,1,Normal
Normal,Heartbeat,51.11096473293968,109,0.0,2026-01-25 16:50:54.315618,295.0,2,0.15811472234381346,1,Normal
Normal,Heartbeat,48.71448761855612,21,0.0,2026-01-25 16:53:23.315618,149.0,2,0.15781750278777146,1,Normal
Normal,Heartbeat,49.26044498923178,101,0.0,2026-01-25 16:54:18.315618,55.0,2,0.19343553238885974,1,Normal
